PackID,Avg_syn_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
338,0,0,0,0,0,0,0,1,0,0.006354,0.0006354,0,0.003959,0.001420781,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
339,0,0,0,0,0,0,0,1,0,0.006039,0.0006039,0,0.002887,0.001102255,1260.4,76,1392,416.1557401,0,0,0,0,0,0,Windows10
340,0,0,0,0,0,0,0,1,0,0.007421,0.0007421,0,0.005072,0.001735619,1392,1392,1392,0,0,0,0,0,0,0,Windows10
341,0,0,0.4,0.6,0,0,1,0,0,0.024848,0.0024848,0.000122,0.008632,0.0032809,147,54,380,106.4602169,0.4,93,0,326,106.4602169,0,Windows10
342,0,0,0,0,0,0,0,1,0,0.004772,0.0004772,0,0.002594,0.00096808,1008.1,111,1392,618.1379655,0,0,0,0,0,0,Windows10
343,0,0,0,0,0,0,0,1,0,0.007109,0.0007109,0,0.006644,0.002197213,1260.4,76,1392,416.1557401,0,0,0,0,0,0,Windows10
344,0,0,0,0,0,0,0,1,0,0.007236,0.0007236,0,0.002625,0.000977706,1127.8,71,1392,556.9825052,0,0,0,0,0,0,Windows10
345,0,0,0.1,0,0,0,0.1,0.9,0,0.019021,0.0019021,0.000164,0.006659,0.002039171,861.6,54,1392,684.759033,0.1,0,0,0,0,0,Windows10
346,0,0,0,0,0,0,0,1,0,0.002487,0.0002487,0,0.000694,0.000304722,1259.8,70,1392,418.0531067,0,0,0,0,0,0,Windows10
347,0,0,0,0,0,0,0,1,0,0.003423,0.0003423,1.00E-06,0.001479,0.000563787,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
348,0,0,0,0,0,0,0,1,0,0.008159,0.0008159,0,0.00347,0.001428197,1128.4,74,1392,555.7175941,0,0,0,0,0,0,Windows10
349,0,0,0,0,0,0,0,1,0,0.006674,0.0006674,0,0.00444,0.001427359,1260.2,74,1392,416.7881956,0,0,0,0,0,0,Windows10
350,0,0,1,0,0,0,1,0,0,0.005989,0.0005989,8.00E-05,0.002222,0.000676387,930,54,1514,753.9407581,0.4,876,0,1460,753.9407581,0,Windows10
351,0,0,0,0,0,0,0,1,0,0.008899,0.0008899,0,0.004311,0.001483701,1000.2,86,1392,630.8579344,0,0,0,0,0,0,Windows10
352,0,0,0,0,0,0,0,1,0,0.005855,0.0005855,0,0.004126,0.001369539,1259.9,71,1392,417.7368789,0,0,0,0,0,0,Windows10
353,0,0,0,0,0,0,0,1,0,0.00232,0.000232,0,0.001765,0.000571926,998.4,78,1392,633.756911,0,0,0,0,0,0,Windows10
354,0,0,0.8,0.2,0,0,1,0,0,0.002448,0.0002448,0,0.0009,0.000375066,848.4,54,1514,722.9801288,0.3,794.4,0,1460,722.9801288,0,Windows10
